Open_time,Open,High,Low,Close,Volume
2021-08-01,21.764,31.257,20.624,29.38,84305932.299
2021-09-01,29.37,31.41,17.73,23.53,117002567.918
2021-10-01,23.53,28.31,22.3,24.98,73090446.96
2021-11-01,24.99,28.48,18.47,21.25,58364254.29
2021-12-01,21.25,23.05,13.18,17.0,75136440.355
2022-01-01,17.01,19.87,9.53,11.77,62303718.284
2022-02-01,11.77,13.0,7.51,10.53,59328339.155
2022-03-01,10.54,12.49,8.1,11.29,72588776.94
2022-04-01,11.3,12.17,6.35,6.75,47172872.178
2022-05-01,6.76,8.11,3.73,5.7,109748460.999
2022-06-01,5.7,6.08,3.33,5.0,108864164.0
2022-07-01,5.01,9.83,4.72,8.32,139379108.47
2022-08-01,8.33,9.62,5.68,6.15,82408428.23
2022-09-01,6.15,6.97,5.14,6.46,63458133.82
2022-10-01,6.47,7.37,5.38,6.96,85566733.26
2022-11-01,6.95,7.79,4.71,5.86,106145852.66
2022-12-01,5.86,6.55,4.943,5.166,41481171.46
2023-01-01,5.167,7.109,5.1,6.558,55159950.98
2023-02-01,6.558,7.619,6.087,6.501,62628853.9
2023-03-01,6.501,6.895,5.23,6.062,54371923.59
2023-04-01,6.062,6.498,5.129,5.447,40011123.1
2023-05-01,5.448,5.613,4.8,5.025,27589351.61
2023-06-01,5.023,5.55,3.63,5.272,49872294.38
2023-07-01,5.27,6.645,5.085,6.528,57064778.0
2023-08-01,6.528,6.695,4.312,4.372,47270309.86
2023-09-01,4.372,4.537,4.032,4.456,29457322.18
2023-10-01,4.456,4.688,3.832,4.148,53416612.61
2023-11-01,4.147,6.605,4.01,5.959,152984950.96
2023-12-01,5.96,8.26,5.593,7.222,128552617.05
2024-01-01,7.222,7.723,5.535,6.001,65331091.2
2024-02-01,6.003,12.859,5.883,11.124,172184426.98
2024-03-01,11.127,17.05,10.3,12.947,149583288.23
2024-04-01,12.946,12.952,5.899,7.039,132192361.71
2024-05-01,7.038,11.8,6.536,9.957,78267758.08
2024-06-01,9.957,12.026,8.74,9.295,96322843.01
2024-07-01,9.296,9.527,6.763,7.169,56866817.61
2024-08-01,7.169,7.266,4.703,5.943,65107503.62
2024-09-01,5.943,7.868,5.543,7.392,61140326.04
2024-10-01,7.391,8.755,6.389,7.612,110406353.45
2024-11-01,7.614,13.797,6.621,12.782,235601303.21
2024-12-01,12.782,19.47,11.217,13.243,255702217.22
2025-01-01,13.243,15.654,10.254,11.774,118477306.56
2025-02-01,11.773,11.929,6.884,7.497,133983134.72
2025-03-01,7.497,8.418,5.506,5.971,104970596.45
2025-04-01,5.971,6.47,4.555,5.269,93323149.9
2025-05-01,5.269,7.733,4.739,6.053,241640570.62
2025-06-01,6.053,8.677,5.795,7.129,319013969.15
2025-07-01,7.13,11.686,6.495,9.344,341069920.36
2025-08-01,9.341,12.3,8.68,9.619,231677642.94
2025-09-01,9.618,10.36,7.273,7.641,118386634.41
2025-10-01,7.641,8.6,2.0,5.744,181661372.18
2025-11-01,5.744,10.3,4.736,6.042,324545390.85
2025-12-01,6.042,6.569,4.849,5.64,161492065.28
2026-01-01,5.641,6.45,3.6,3.96,127481580.76
2026-02-01,3.961,4.588,2.845,3.811,189369636.28
2026-03-01,3.811,4.209,3.259,3.545,91219339.5
2026-04-01,3.544,3.672,3.0,3.187,96725718.23
2026-05-01,3.188,4.17,2.947,3.024,135387867.36
2026-06-01,3.025,3.729,2.316,2.778,159733354.04
2026-07-01,2.779,3.745,2.718,3.739,50144517.28
