Date,Close,High,Low,Open,Volume
2021-07-16,45.87030029296875,48.34742736816406,45.81209945678711,47.27674865722656,218063774
2021-07-17,45.61513900756836,46.18637466430664,45.18558120727539,45.82876968383789,190859197
2021-07-18,46.89200210571289,47.390113830566406,45.588836669921875,45.63541793823242,212367005
2021-07-19,44.647361755371094,47.18608474731445,44.58229064941406,46.861366271972656,212159653
2021-07-20,41.26276397705078,45.09147262573242,41.011566162109375,44.70539855957031,323857323
2021-07-21,46.171817779541016,47.85703659057617,40.122230529785156,41.24356460571289,466763062
2021-07-22,45.620296478271484,46.961883544921875,44.62925338745117,46.230873107910156,264193100
2021-07-23,47.37638854980469,47.502235412597656,44.96107864379883,45.59176254272461,292789069
2021-07-24,49.52629470825195,51.213565826416016,46.43906784057617,47.338783264160156,553316334
2021-07-25,49.005374908447266,50.14125442504883,47.23216247558594,49.641029357910156,411540069
2021-07-26,49.12922286987305,52.83351516723633,48.820858001708984,49.04608917236328,858305859
2021-07-27,49.63713073730469,49.9102783203125,47.48699188232422,49.046363830566406,398284564
2021-07-28,49.517242431640625,50.93556213378906,48.448612213134766,49.62643814086914,423560400
2021-07-29,49.371131896972656,49.76052474975586,48.56449890136719,49.53910827636719,219746908
2021-07-30,51.30790710449219,51.36709213256836,48.70192337036133,49.38771057128906,311593317
2021-07-31,52.200218200683594,52.70082473754883,50.40855407714844,51.33204650878906,414724199
2021-08-01,53.93782424926758,57.95504379272461,51.60993576049805,52.00676345825195,988440853
2021-08-02,54.48331069946289,55.981475830078125,53.19473648071289,53.92079544067383,393322140
2021-08-03,54.177982330322266,55.04863357543945,52.870967864990234,54.46116638183594,315956132
2021-08-04,56.45480728149414,57.32149887084961,54.02523422241211,54.26475143432617,444570015
2021-08-05,57.84474182128906,58.17063522338867,55.0687255859375,56.49516296386719,431485997
2021-08-06,64.12664794921875,64.89384460449219,57.22309494018555,57.87513732910156,869700434
2021-08-07,69.24951934814453,70.77947998046875,63.80266571044922,64.17561340332031,1246340396
2021-08-08,64.46961975097656,69.30525970458984,63.580501556396484,69.25077056884766,687456584
2021-08-09,67.76835632324219,68.140625,61.52854919433594,64.46647644042969,729561124
2021-08-10,66.71885681152344,69.59907531738281,65.13712310791016,67.64317321777344,621114680
2021-08-11,71.95195770263672,73.96565246582031,66.67599487304688,66.71098327636719,1096287776
2021-08-12,68.31310272216797,75.05815887451172,66.24089050292969,71.84452056884766,1058638271
2021-08-13,74.52377319335938,74.77041625976562,68.42927551269531,68.44841766357422,723557089
2021-08-14,72.53233337402344,75.0011978149414,70.6729507446289,74.5282974243164,855022864
2021-08-15,73.18621063232422,74.47804260253906,70.23585510253906,72.45355224609375,672827204
2021-08-16,73.4897689819336,75.6102294921875,72.5570068359375,73.108642578125,950408693
2021-08-17,69.5578384399414,74.67820739746094,69.21825408935547,73.29371643066406,786424262
2021-08-18,67.57759094238281,70.0406723022461,66.31141662597656,69.43693542480469,688364740
2021-08-19,70.44851684570312,70.44851684570312,66.33551025390625,67.50312042236328,457961552
2021-08-20,73.14984893798828,73.5628433227539,69.74860382080078,70.44772338867188,527730479
2021-08-21,78.19670104980469,79.21636199951172,71.67518615722656,73.12010955810547,926971126
2021-08-22,77.2397689819336,79.03826904296875,75.29988098144531,78.49210357666016,878396331
2021-08-23,79.98380279541016,82.13326263427734,76.8954086303711,77.21953582763672,982898796
2021-08-24,74.42459869384766,80.34072875976562,72.67168426513672,79.86730194091797,890252684
2021-08-25,76.39356231689453,77.9345932006836,72.4723892211914,74.42147827148438,663545425
2021-08-26,72.44007873535156,78.71246337890625,71.57015228271484,76.49951171875,745644637
2021-08-27,75.15064239501953,75.61370849609375,70.6298828125,72.37336730957031,625776666
