Open_time,Open,High,Low,Close,Volume,Close,w_ema_10,w_ema_20,w_ema_50,w_sma_20,w_adx,w_macd,w_macd_signal,w_macd_hist,w_rsi,w_rsi_7,w_stoch_k,w_stoch_d,w_williams_r,w_cci,w_roc_10,w_momentum,w_bb_width,w_bb_pct,w_atr,w_atr_pct,w_price_vs_ema10,w_price_vs_ema20,w_price_vs_ema50,w_returns,Close,m_ema_10,m_ema_20,m_ema_50,m_sma_20,m_adx,m_macd,m_macd_signal,m_macd_hist,m_rsi,m_rsi_7,m_stoch_k,m_stoch_d,m_williams_r,m_cci,m_roc_10,m_momentum,m_bb_width,m_bb_pct,m_atr,m_atr_pct,m_price_vs_ema10,m_price_vs_ema20,m_price_vs_ema50,m_returns
2021-07-28,39456.61,40900.0,38772.0,40019.56,101344.528441,39845.44,45218.647000000004,51640.587499999994,43203.8684,51640.587499999994,23.92324541337486,-2652.73417877718,-784.4854525416894,-1868.2487262354907,77.08972807823615,73.08913384132427,58.22655819282602,75.50510346791562,-16.297598218546202,194.4236163679847,36.23126184604064,12818.990000000005,0.6326021228466684,0.4313009287565341,7148.483571428573,0.11661512062728707,-0.04550660261904793,-0.043459178306211044,-0.552914340420498,0.12618121241275704,47100.89,45196.136,33179.918,53475.533200000005,33179.918,15.565769532930856,6032.335489311379,-893.1131028628325,6925.448592174212,34.25190955616675,48.429205257162764,27.107488603261615,25.75701508842487,-96.49536766709487,-117.96146567858524,-57.6606514229349,-27158.68,1.6368865390249085,0.4131945291217093,11724.06857142857,0.5721642347435265,-0.29637701771673575,-0.14209070679439284,1.132731048673302,-0.06956959836640031
2021-07-29,40019.57,40640.0,39200.0,40016.48,53998.439283,39845.44,45218.647000000004,51640.587499999994,43203.8684,51640.587499999994,23.92324541337486,-2652.73417877718,-784.4854525416894,-1868.2487262354907,77.08972807823615,73.08913384132427,58.22655819282602,75.50510346791562,-16.297598218546202,194.4236163679847,36.23126184604064,12818.990000000005,0.6326021228466684,0.4313009287565341,7148.483571428573,0.11661512062728707,-0.04550660261904793,-0.043459178306211044,-0.552914340420498,0.12618121241275704,47100.89,45196.136,33179.918,53475.533200000005,33179.918,15.565769532930856,6032.335489311379,-893.1131028628325,6925.448592174212,34.25190955616675,48.429205257162764,27.107488603261615,25.75701508842487,-96.49536766709487,-117.96146567858524,-57.6606514229349,-27158.68,1.6368865390249085,0.4131945291217093,11724.06857142857,0.5721642347435265,-0.29637701771673575,-0.14209070679439284,1.132731048673302,-0.06956959836640031
2021-07-30,40018.49,42316.71,38313.23,42206.37,73602.784805,39845.44,45218.647000000004,51640.587499999994,43203.8684,51640.587499999994,23.92324541337486,-2652.73417877718,-784.4854525416894,-1868.2487262354907,77.08972807823615,73.08913384132427,58.22655819282602,75.50510346791562,-16.297598218546202,194.4236163679847,36.23126184604064,12818.990000000005,0.6326021228466684,0.4313009287565341,7148.483571428573,0.11661512062728707,-0.04550660261904793,-0.043459178306211044,-0.552914340420498,0.12618121241275704,47100.89,45196.136,33179.918,53475.533200000005,33179.918,15.565769532930856,6032.335489311379,-893.1131028628325,6925.448592174212,34.25190955616675,48.429205257162764,27.107488603261615,25.75701508842487,-96.49536766709487,-117.96146567858524,-57.6606514229349,-27158.68,1.6368865390249085,0.4131945291217093,11724.06857142857,0.5721642347435265,-0.29637701771673575,-0.14209070679439284,1.132731048673302,-0.06956959836640031
2021-07-31,42206.36,42448.0,41000.15,41461.83,44849.791012,39845.44,45218.647000000004,51640.587499999994,43203.8684,51640.587499999994,23.92324541337486,-2652.73417877718,-784.4854525416894,-1868.2487262354907,77.08972807823615,73.08913384132427,58.22655819282602,75.50510346791562,-16.297598218546202,194.4236163679847,36.23126184604064,12818.990000000005,0.6326021228466684,0.4313009287565341,7148.483571428573,0.11661512062728707,-0.04550660261904793,-0.043459178306211044,-0.552914340420498,0.12618121241275704,47100.89,45196.136,33179.918,53475.533200000005,33179.918,15.565769532930856,6032.335489311379,-893.1131028628325,6925.448592174212,34.25190955616675,48.429205257162764,27.107488603261615,25.75701508842487,-96.49536766709487,-117.96146567858524,-57.6606514229349,-27158.68,1.6368865390249085,0.4131945291217093,11724.06857142857,0.5721642347435265,-0.29637701771673575,-0.14209070679439284,1.132731048673302,-0.06956959836640031
2021-08-01,41461.84,42599.0,39422.01,39845.44,53953.186326,39845.44,45218.647000000004,51640.587499999994,43203.8684,51640.587499999994,23.92324541337486,-2652.73417877718,-784.4854525416894,-1868.2487262354907,77.08972807823615,73.08913384132427,58.22655819282602,75.50510346791562,-16.297598218546202,194.4236163679847,36.23126184604064,12818.990000000005,0.6326021228466684,0.4313009287565341,7148.483571428573,0.11661512062728707,-0.04550660261904793,-0.043459178306211044,-0.552914340420498,0.12618121241275704,47100.89,45196.136,33179.918,53475.533200000005,33179.918,15.565769532930856,6032.335489311379,-893.1131028628325,6925.448592174212,34.25190955616675,48.429205257162764,27.107488603261615,25.75701508842487,-96.49536766709487,-117.96146567858524,-57.6606514229349,-27158.68,1.6368865390249085,0.4131945291217093,11724.06857142857,0.5721642347435265,-0.29637701771673575,-0.14209070679439284,1.132731048673302,-0.06956959836640031
2021-08-02,39850.27,40480.01,38690.0,39147.82,50837.351954,43794.37,45218.647000000004,51640.587499999994,43203.8684,51640.587499999994,23.92324541337486,-2652.73417877718,-784.4854525416894,-1868.2487262354907,77.08972807823615,73.08913384132427,58.22655819282602,75.50510346791562,-16.297598218546202,194.4236163679847,36.23126184604064,12818.990000000005,0.6326021228466684,0.4313009287565341,7148.483571428573,0.11661512062728707,-0.04550660261904793,-0.043459178306211044,-0.552914340420498,0.09910619634266804,47100.89,45196.136,33179.918,53475.533200000005,33179.918,15.565769532930856,6032.335489311379,-893.1131028628325,6925.448592174212,34.25190955616675,48.429205257162764,27.107488603261615,25.75701508842487,-96.49536766709487,-117.96146567858524,-57.6606514229349,-27158.68,1.6368865390249085,0.4131945291217093,11724.06857142857,0.5721642347435265,-0.29637701771673575,-0.14209070679439284,1.132731048673302,-0.06956959836640031
2021-08-03,39146.86,39780.0,37642.03,38207.05,57117.435853,43794.37,45218.647000000004,51640.587499999994,43203.8684,51640.587499999994,23.92324541337486,-2652.73417877718,-784.4854525416894,-1868.2487262354907,77.08972807823615,73.08913384132427,58.22655819282602,75.50510346791562,-16.297598218546202,194.4236163679847,36.23126184604064,12818.990000000005,0.6326021228466684,0.4313009287565341,7148.483571428573,0.11661512062728707,-0.04550660261904793,-0.043459178306211044,-0.552914340420498,0.09910619634266804,47100.89,45196.136,33179.918,53475.533200000005,33179.918,15.565769532930856,6032.335489311379,-893.1131028628325,6925.448592174212,34.25190955616675,48.429205257162764,27.107488603261615,25.75701508842487,-96.49536766709487,-117.96146567858524,-57.6606514229349,-27158.68,1.6368865390249085,0.4131945291217093,11724.06857142857,0.5721642347435265,-0.29637701771673575,-0.14209070679439284,1.132731048673302,-0.06956959836640031
2021-08-04,38207.04,39969.66,37508.56,39723.18,52329.35243,43794.37,45218.647000000004,51640.587499999994,43203.8684,51640.587499999994,23.92324541337486,-2652.73417877718,-784.4854525416894,-1868.2487262354907,77.08972807823615,73.08913384132427,58.22655819282602,75.50510346791562,-16.297598218546202,194.4236163679847,36.23126184604064,12818.990000000005,0.6326021228466684,0.4313009287565341,7148.483571428573,0.11661512062728707,-0.04550660261904793,-0.043459178306211044,-0.552914340420498,0.09910619634266804,47100.89,45196.136,33179.918,53475.533200000005,33179.918,15.565769532930856,6032.335489311379,-893.1131028628325,6925.448592174212,34.25190955616675,48.429205257162764,27.107488603261615,25.75701508842487,-96.49536766709487,-117.96146567858524,-57.6606514229349,-27158.68,1.6368865390249085,0.4131945291217093,11724.06857142857,0.5721642347435265,-0.29637701771673575,-0.14209070679439284,1.132731048673302,-0.06956959836640031
2021-08-05,39723.17,41350.0,37332.7,40862.46,84343.755621,43794.37,45218.647000000004,51640.587499999994,43203.8684,51640.587499999994,23.92324541337486,-2652.73417877718,-784.4854525416894,-1868.2487262354907,77.08972807823615,73.08913384132427,58.22655819282602,75.50510346791562,-16.297598218546202,194.4236163679847,36.23126184604064,12818.990000000005,0.6326021228466684,0.4313009287565341,7148.483571428573,0.11661512062728707,-0.04550660261904793,-0.043459178306211044,-0.552914340420498,0.09910619634266804,47100.89,45196.136,33179.918,53475.533200000005,33179.918,15.565769532930856,6032.335489311379,-893.1131028628325,6925.448592174212,34.25190955616675,48.429205257162764,27.107488603261615,25.75701508842487,-96.49536766709487,-117.96146567858524,-57.6606514229349,-27158.68,1.6368865390249085,0.4131945291217093,11724.06857142857,0.5721642347435265,-0.29637701771673575,-0.14209070679439284,1.132731048673302,-0.06956959836640031
2021-08-06,40862.46,43392.43,39853.86,42836.87,75753.941347,43794.37,45218.647000000004,51640.587499999994,43203.8684,51640.587499999994,23.92324541337486,-2652.73417877718,-784.4854525416894,-1868.2487262354907,77.08972807823615,73.08913384132427,58.22655819282602,75.50510346791562,-16.297598218546202,194.4236163679847,36.23126184604064,12818.990000000005,0.6326021228466684,0.4313009287565341,7148.483571428573,0.11661512062728707,-0.04550660261904793,-0.043459178306211044,-0.552914340420498,0.09910619634266804,47100.89,45196.136,33179.918,53475.533200000005,33179.918,15.565769532930856,6032.335489311379,-893.1131028628325,6925.448592174212,34.25190955616675,48.429205257162764,27.107488603261615,25.75701508842487,-96.49536766709487,-117.96146567858524,-57.6606514229349,-27158.68,1.6368865390249085,0.4131945291217093,11724.06857142857,0.5721642347435265,-0.29637701771673575,-0.14209070679439284,1.132731048673302,-0.06956959836640031
2021-08-07,42836.87,44700.0,42446.41,44572.54,73396.740808,43794.37,45218.647000000004,51640.587499999994,43203.8684,51640.587499999994,23.92324541337486,-2652.73417877718,-784.4854525416894,-1868.2487262354907,77.08972807823615,73.08913384132427,58.22655819282602,75.50510346791562,-16.297598218546202,194.4236163679847,36.23126184604064,12818.990000000005,0.6326021228466684,0.4313009287565341,7148.483571428573,0.11661512062728707,-0.04550660261904793,-0.043459178306211044,-0.552914340420498,0.09910619634266804,47100.89,45196.136,33179.918,53475.533200000005,33179.918,15.565769532930856,6032.335489311379,-893.1131028628325,6925.448592174212,34.25190955616675,48.429205257162764,27.107488603261615,25.75701508842487,-96.49536766709487,-117.96146567858524,-57.6606514229349,-27158.68,1.6368865390249085,0.4131945291217093,11724.06857142857,0.5721642347435265,-0.29637701771673575,-0.14209070679439284,1.132731048673302,-0.06956959836640031
2021-08-08,44572.54,45310.0,43261.0,43794.37,69329.092698,43794.37,45218.647000000004,51640.587499999994,43203.8684,51640.587499999994,23.92324541337486,-2652.73417877718,-784.4854525416894,-1868.2487262354907,77.08972807823615,73.08913384132427,58.22655819282602,75.50510346791562,-16.297598218546202,194.4236163679847,36.23126184604064,12818.990000000005,0.6326021228466684,0.4313009287565341,7148.483571428573,0.11661512062728707,-0.04550660261904793,-0.043459178306211044,-0.552914340420498,0.09910619634266804,47100.89,45196.136,33179.918,53475.533200000005,33179.918,15.565769532930856,6032.335489311379,-893.1131028628325,6925.448592174212,34.25190955616675,48.429205257162764,27.107488603261615,25.75701508842487,-96.49536766709487,-117.96146567858524,-57.6606514229349,-27158.68,1.6368865390249085,0.4131945291217093,11724.06857142857,0.5721642347435265,-0.29637701771673575,-0.14209070679439284,1.132731048673302,-0.06956959836640031
2021-08-09,43794.36,46454.15,42779.0,46253.4,74587.884845,46973.82,45218.647000000004,51640.587499999994,43203.8684,51640.587499999994,23.92324541337486,-2652.73417877718,-784.4854525416894,-1868.2487262354907,77.08972807823615,73.08913384132427,58.22655819282602,75.50510346791562,-16.297598218546202,194.4236163679847,36.23126184604064,12818.990000000005,0.6326021228466684,0.4313009287565341,7148.483571428573,0.11661512062728707,-0.04550660261904793,-0.043459178306211044,-0.552914340420498,0.07259951450380497,47100.89,45196.136,33179.918,53475.533200000005,33179.918,15.565769532930856,6032.335489311379,-893.1131028628325,6925.448592174212,34.25190955616675,48.429205257162764,27.107488603261615,25.75701508842487,-96.49536766709487,-117.96146567858524,-57.6606514229349,-27158.68,1.6368865390249085,0.4131945291217093,11724.06857142857,0.5721642347435265,-0.29637701771673575,-0.14209070679439284,1.132731048673302,-0.06956959836640031
2021-08-10,46248.87,46700.0,44589.46,45584.99,53814.643421,46973.82,45218.647000000004,51640.587499999994,43203.8684,51640.587499999994,23.92324541337486,-2652.73417877718,-784.4854525416894,-1868.2487262354907,77.08972807823615,73.08913384132427,58.22655819282602,75.50510346791562,-16.297598218546202,194.4236163679847,36.23126184604064,12818.990000000005,0.6326021228466684,0.4313009287565341,7148.483571428573,0.11661512062728707,-0.04550660261904793,-0.043459178306211044,-0.552914340420498,0.07259951450380497,47100.89,45196.136,33179.918,53475.533200000005,33179.918,15.565769532930856,6032.335489311379,-893.1131028628325,6925.448592174212,34.25190955616675,48.429205257162764,27.107488603261615,25.75701508842487,-96.49536766709487,-117.96146567858524,-57.6606514229349,-27158.68,1.6368865390249085,0.4131945291217093,11724.06857142857,0.5721642347435265,-0.29637701771673575,-0.14209070679439284,1.132731048673302,-0.06956959836640031
2021-08-11,45585.0,46743.47,45341.14,45511.0,52734.901977,46973.82,45218.647000000004,51640.587499999994,43203.8684,51640.587499999994,23.92324541337486,-2652.73417877718,-784.4854525416894,-1868.2487262354907,77.08972807823615,73.08913384132427,58.22655819282602,75.50510346791562,-16.297598218546202,194.4236163679847,36.23126184604064,12818.990000000005,0.6326021228466684,0.4313009287565341,7148.483571428573,0.11661512062728707,-0.04550660261904793,-0.043459178306211044,-0.552914340420498,0.07259951450380497,47100.89,45196.136,33179.918,53475.533200000005,33179.918,15.565769532930856,6032.335489311379,-893.1131028628325,6925.448592174212,34.25190955616675,48.429205257162764,27.107488603261615,25.75701508842487,-96.49536766709487,-117.96146567858524,-57.6606514229349,-27158.68,1.6368865390249085,0.4131945291217093,11724.06857142857,0.5721642347435265,-0.29637701771673575,-0.14209070679439284,1.132731048673302,-0.06956959836640031
2021-08-12,45510.67,46218.12,43770.0,44399.0,55266.108781,46973.82,45218.647000000004,51640.587499999994,43203.8684,51640.587499999994,23.92324541337486,-2652.73417877718,-784.4854525416894,-1868.2487262354907,77.08972807823615,73.08913384132427,58.22655819282602,75.50510346791562,-16.297598218546202,194.4236163679847,36.23126184604064,12818.990000000005,0.6326021228466684,0.4313009287565341,7148.483571428573,0.11661512062728707,-0.04550660261904793,-0.043459178306211044,-0.552914340420498,0.07259951450380497,47100.89,45196.136,33179.918,53475.533200000005,33179.918,15.565769532930856,6032.335489311379,-893.1131028628325,6925.448592174212,34.25190955616675,48.429205257162764,27.107488603261615,25.75701508842487,-96.49536766709487,-117.96146567858524,-57.6606514229349,-27158.68,1.6368865390249085,0.4131945291217093,11724.06857142857,0.5721642347435265,-0.29637701771673575,-0.14209070679439284,1.132731048673302,-0.06956959836640031
2021-08-13,44400.06,47886.0,44217.39,47800.0,48239.370431,46973.82,45218.647000000004,51640.587499999994,43203.8684,51640.587499999994,23.92324541337486,-2652.73417877718,-784.4854525416894,-1868.2487262354907,77.08972807823615,73.08913384132427,58.22655819282602,75.50510346791562,-16.297598218546202,194.4236163679847,36.23126184604064,12818.990000000005,0.6326021228466684,0.4313009287565341,7148.483571428573,0.11661512062728707,-0.04550660261904793,-0.043459178306211044,-0.552914340420498,0.07259951450380497,47100.89,45196.136,33179.918,53475.533200000005,33179.918,15.565769532930856,6032.335489311379,-893.1131028628325,6925.448592174212,34.25190955616675,48.429205257162764,27.107488603261615,25.75701508842487,-96.49536766709487,-117.96146567858524,-57.6606514229349,-27158.68,1.6368865390249085,0.4131945291217093,11724.06857142857,0.5721642347435265,-0.29637701771673575,-0.14209070679439284,1.132731048673302,-0.06956959836640031
2021-08-14,47799.99,48144.0,45971.03,47068.51,46114.359022,46973.82,45218.647000000004,51640.587499999994,43203.8684,51640.587499999994,23.92324541337486,-2652.73417877718,-784.4854525416894,-1868.2487262354907,77.08972807823615,73.08913384132427,58.22655819282602,75.50510346791562,-16.297598218546202,194.4236163679847,36.23126184604064,12818.990000000005,0.6326021228466684,0.4313009287565341,7148.483571428573,0.11661512062728707,-0.04550660261904793,-0.043459178306211044,-0.552914340420498,0.07259951450380497,47100.89,45196.136,33179.918,53475.533200000005,33179.918,15.565769532930856,6032.335489311379,-893.1131028628325,6925.448592174212,34.25190955616675,48.429205257162764,27.107488603261615,25.75701508842487,-96.49536766709487,-117.96146567858524,-57.6606514229349,-27158.68,1.6368865390249085,0.4131945291217093,11724.06857142857,0.5721642347435265,-0.29637701771673575,-0.14209070679439284,1.132731048673302,-0.06956959836640031
2021-08-15,47068.5,47372.27,45500.0,46973.82,42110.711334,46973.82,45218.647000000004,51640.587499999994,43203.8684,51640.587499999994,23.92324541337486,-2652.73417877718,-784.4854525416894,-1868.2487262354907,77.08972807823615,73.08913384132427,58.22655819282602,75.50510346791562,-16.297598218546202,194.4236163679847,36.23126184604064,12818.990000000005,0.6326021228466684,0.4313009287565341,7148.483571428573,0.11661512062728707,-0.04550660261904793,-0.043459178306211044,-0.552914340420498,0.07259951450380497,47100.89,45196.136,33179.918,53475.533200000005,33179.918,15.565769532930856,6032.335489311379,-893.1131028628325,6925.448592174212,34.25190955616675,48.429205257162764,27.107488603261615,25.75701508842487,-96.49536766709487,-117.96146567858524,-57.6606514229349,-27158.68,1.6368865390249085,0.4131945291217093,11724.06857142857,0.5721642347435265,-0.29637701771673575,-0.14209070679439284,1.132731048673302,-0.06956959836640031
2021-08-16,46973.82,48053.83,45660.0,45901.29,52480.574014,49239.22,45218.647000000004,51640.587499999994,43203.8684,51640.587499999994,23.92324541337486,-2652.73417877718,-784.4854525416894,-1868.2487262354907,77.08972807823615,73.08913384132427,58.22655819282602,75.50510346791562,-16.297598218546202,194.4236163679847,36.23126184604064,12818.990000000005,0.6326021228466684,0.4313009287565341,7148.483571428573,0.11661512062728707,-0.04550660261904793,-0.043459178306211044,-0.552914340420498,0.048226863389011276,47100.89,45196.136,33179.918,53475.533200000005,33179.918,15.565769532930856,6032.335489311379,-893.1131028628325,6925.448592174212,34.25190955616675,48.429205257162764,27.107488603261615,25.75701508842487,-96.49536766709487,-117.96146567858524,-57.6606514229349,-27158.68,1.6368865390249085,0.4131945291217093,11724.06857142857,0.5721642347435265,-0.29637701771673575,-0.14209070679439284,1.132731048673302,-0.06956959836640031
