Open_time,Open,High,Low,Close,Volume,1w_ema10,1w_ema20,1w_ema50,1w_rsi,1w_rsi7,1w_macd,1w_macd_sig,1w_macd_hist,1w_bb_w,1w_bb_pct,1w_atr,1w_adx,1w_stoch_k,1w_stoch_d,1w_willr,1w_cci,1w_roc,1w_mom,1w_pvs_ema10,1w_pvs_ema20,1w_ret,1w_obv,1w_mfi,1M_ema10,1M_ema20,1M_ema50,1M_rsi,1M_rsi7,1M_macd,1M_macd_sig,1M_macd_hist,1M_bb_w,1M_bb_pct,1M_atr,1M_adx,1M_stoch_k,1M_stoch_d,1M_willr,1M_cci,1M_roc,1M_mom,1M_pvs_ema10,1M_pvs_ema20,1M_ret,1M_obv,1M_mfi
2021-07-18,0.05597,0.05749,0.05526,0.05592,492290876.2,0.08713800000000001,0.0935285,0.07905880000000001,71.15963124696749,92.24806201550388,-0.008329169865595815,-0.005620531921504712,-0.002708637944091103,0.6348579941334261,0.34491546461960376,0.017949999999999997,30.7089683624217,81.28389456380665,85.41351586876895,-32.30477737176885,70.25616209671621,63.944051113797265,0.037029999999999993,0.0063346638281043255,-0.09845671656695898,0.09134864444828183,5046590233.3,70.0472308759017,0.07933399999999999,0.0710265,0.1302098,40.68254896229173,39.38615274803713,0.011911809363217327,0.00588966049113513,0.006022148872082197,0.761434555183481,0.3983672795204257,0.023375000000000003,17.501346436778174,21.90599166717799,18.070567569163117,-82.62184060950537,-80.24579468336601,-26.974647887323933,-0.02393999999999999,0.06398252149361938,-0.07738673912036498,0.007661971830985825,31929029795.4,67.49472017765974
2021-07-19,0.05592,0.05628,0.05332,0.05345,558102555.8,0.08713800000000001,0.0935285,0.07905880000000001,71.15963124696749,92.24806201550388,-0.008329169865595815,-0.005620531921504712,-0.002708637944091103,0.6348579941334261,0.34491546461960376,0.017949999999999997,30.7089683624217,81.28389456380665,85.41351586876895,-32.30477737176885,70.25616209671621,63.944051113797265,0.037029999999999993,0.0063346638281043255,-0.09845671656695898,0.09134864444828183,5046590233.3,70.0472308759017,0.07933399999999999,0.0710265,0.1302098,40.68254896229173,39.38615274803713,0.011911809363217327,0.00588966049113513,0.006022148872082197,0.761434555183481,0.3983672795204257,0.023375000000000003,17.501346436778174,21.90599166717799,18.070567569163117,-82.62184060950537,-80.24579468336601,-26.974647887323933,-0.02393999999999999,0.06398252149361938,-0.07738673912036498,0.007661971830985825,31929029795.4,67.49472017765974
2021-07-20,0.05345,0.05427,0.04911,0.05045,899249240.2,0.08713800000000001,0.0935285,0.07905880000000001,71.15963124696749,92.24806201550388,-0.008329169865595815,-0.005620531921504712,-0.002708637944091103,0.6348579941334261,0.34491546461960376,0.017949999999999997,30.7089683624217,81.28389456380665,85.41351586876895,-32.30477737176885,70.25616209671621,63.944051113797265,0.037029999999999993,0.0063346638281043255,-0.09845671656695898,0.09134864444828183,5046590233.3,70.0472308759017,0.07933399999999999,0.0710265,0.1302098,40.68254896229173,39.38615274803713,0.011911809363217327,0.00588966049113513,0.006022148872082197,0.761434555183481,0.3983672795204257,0.023375000000000003,17.501346436778174,21.90599166717799,18.070567569163117,-82.62184060950537,-80.24579468336601,-26.974647887323933,-0.02393999999999999,0.06398252149361938,-0.07738673912036498,0.007661971830985825,31929029795.4,67.49472017765974
2021-07-21,0.05046,0.05522,0.04972,0.05388,920047639.1,0.08713800000000001,0.0935285,0.07905880000000001,71.15963124696749,92.24806201550388,-0.008329169865595815,-0.005620531921504712,-0.002708637944091103,0.6348579941334261,0.34491546461960376,0.017949999999999997,30.7089683624217,81.28389456380665,85.41351586876895,-32.30477737176885,70.25616209671621,63.944051113797265,0.037029999999999993,0.0063346638281043255,-0.09845671656695898,0.09134864444828183,5046590233.3,70.0472308759017,0.07933399999999999,0.0710265,0.1302098,40.68254896229173,39.38615274803713,0.011911809363217327,0.00588966049113513,0.006022148872082197,0.761434555183481,0.3983672795204257,0.023375000000000003,17.501346436778174,21.90599166717799,18.070567569163117,-82.62184060950537,-80.24579468336601,-26.974647887323933,-0.02393999999999999,0.06398252149361938,-0.07738673912036498,0.007661971830985825,31929029795.4,67.49472017765974
2021-07-22,0.05389,0.05536,0.05295,0.05526,658326956.7,0.08713800000000001,0.0935285,0.07905880000000001,71.15963124696749,92.24806201550388,-0.008329169865595815,-0.005620531921504712,-0.002708637944091103,0.6348579941334261,0.34491546461960376,0.017949999999999997,30.7089683624217,81.28389456380665,85.41351586876895,-32.30477737176885,70.25616209671621,63.944051113797265,0.037029999999999993,0.0063346638281043255,-0.09845671656695898,0.09134864444828183,5046590233.3,70.0472308759017,0.07933399999999999,0.0710265,0.1302098,40.68254896229173,39.38615274803713,0.011911809363217327,0.00588966049113513,0.006022148872082197,0.761434555183481,0.3983672795204257,0.023375000000000003,17.501346436778174,21.90599166717799,18.070567569163117,-82.62184060950537,-80.24579468336601,-26.974647887323933,-0.02393999999999999,0.06398252149361938,-0.07738673912036498,0.007661971830985825,31929029795.4,67.49472017765974
2021-07-23,0.05526,0.05627,0.0537,0.056,653342503.9,0.08713800000000001,0.0935285,0.07905880000000001,71.15963124696749,92.24806201550388,-0.008329169865595815,-0.005620531921504712,-0.002708637944091103,0.6348579941334261,0.34491546461960376,0.017949999999999997,30.7089683624217,81.28389456380665,85.41351586876895,-32.30477737176885,70.25616209671621,63.944051113797265,0.037029999999999993,0.0063346638281043255,-0.09845671656695898,0.09134864444828183,5046590233.3,70.0472308759017,0.07933399999999999,0.0710265,0.1302098,40.68254896229173,39.38615274803713,0.011911809363217327,0.00588966049113513,0.006022148872082197,0.761434555183481,0.3983672795204257,0.023375000000000003,17.501346436778174,21.90599166717799,18.070567569163117,-82.62184060950537,-80.24579468336601,-26.974647887323933,-0.02393999999999999,0.06398252149361938,-0.07738673912036498,0.007661971830985825,31929029795.4,67.49472017765974
2021-07-24,0.05602,0.05796,0.05575,0.05727,674775739.1,0.08713800000000001,0.0935285,0.07905880000000001,71.15963124696749,92.24806201550388,-0.008329169865595815,-0.005620531921504712,-0.002708637944091103,0.6348579941334261,0.34491546461960376,0.017949999999999997,30.7089683624217,81.28389456380665,85.41351586876895,-32.30477737176885,70.25616209671621,63.944051113797265,0.037029999999999993,0.0063346638281043255,-0.09845671656695898,0.09134864444828183,5046590233.3,70.0472308759017,0.07933399999999999,0.0710265,0.1302098,40.68254896229173,39.38615274803713,0.011911809363217327,0.00588966049113513,0.006022148872082197,0.761434555183481,0.3983672795204257,0.023375000000000003,17.501346436778174,21.90599166717799,18.070567569163117,-82.62184060950537,-80.24579468336601,-26.974647887323933,-0.02393999999999999,0.06398252149361938,-0.07738673912036498,0.007661971830985825,31929029795.4,67.49472017765974
2021-07-25,0.05727,0.05813,0.05575,0.05791,682745598.5,0.08713800000000001,0.0935285,0.07905880000000001,71.15963124696749,92.24806201550388,-0.008329169865595815,-0.005620531921504712,-0.002708637944091103,0.6348579941334261,0.34491546461960376,0.017949999999999997,30.7089683624217,81.28389456380665,85.41351586876895,-32.30477737176885,70.25616209671621,63.944051113797265,0.037029999999999993,0.0063346638281043255,-0.09845671656695898,0.09134864444828183,5046590233.3,70.0472308759017,0.07933399999999999,0.0710265,0.1302098,40.68254896229173,39.38615274803713,0.011911809363217327,0.00588966049113513,0.006022148872082197,0.761434555183481,0.3983672795204257,0.023375000000000003,17.501346436778174,21.90599166717799,18.070567569163117,-82.62184060950537,-80.24579468336601,-26.974647887323933,-0.02393999999999999,0.06398252149361938,-0.07738673912036498,0.007661971830985825,31929029795.4,67.49472017765974
2021-07-26,0.05789,0.06341,0.05764,0.05842,1718127329.8,0.08713800000000001,0.0935285,0.07905880000000001,71.15963124696749,92.24806201550388,-0.008329169865595815,-0.005620531921504712,-0.002708637944091103,0.6348579941334261,0.34491546461960376,0.017949999999999997,30.7089683624217,81.28389456380665,85.41351586876895,-32.30477737176885,70.25616209671621,63.944051113797265,0.037029999999999993,0.0063346638281043255,-0.09845671656695898,0.09134864444828183,12031038957.1,70.0472308759017,0.07933399999999999,0.0710265,0.1302098,40.68254896229173,39.38615274803713,0.011911809363217327,0.00588966049113513,0.006022148872082197,0.761434555183481,0.3983672795204257,0.023375000000000003,17.501346436778174,21.90599166717799,18.070567569163117,-82.62184060950537,-80.24579468336601,-26.974647887323933,-0.02393999999999999,0.06398252149361938,-0.07738673912036498,0.007661971830985825,31929029795.4,67.49472017765974
2021-07-27,0.05841,0.06085,0.05686,0.06019,1031526984.4,0.08713800000000001,0.0935285,0.07905880000000001,71.15963124696749,92.24806201550388,-0.008329169865595815,-0.005620531921504712,-0.002708637944091103,0.6348579941334261,0.34491546461960376,0.017949999999999997,30.7089683624217,81.28389456380665,85.41351586876895,-32.30477737176885,70.25616209671621,63.944051113797265,0.037029999999999993,0.0063346638281043255,-0.09845671656695898,0.09134864444828183,12031038957.1,70.0472308759017,0.07933399999999999,0.0710265,0.1302098,40.68254896229173,39.38615274803713,0.011911809363217327,0.00588966049113513,0.006022148872082197,0.761434555183481,0.3983672795204257,0.023375000000000003,17.501346436778174,21.90599166717799,18.070567569163117,-82.62184060950537,-80.24579468336601,-26.974647887323933,-0.02393999999999999,0.06398252149361938,-0.07738673912036498,0.007661971830985825,31929029795.4,67.49472017765974
