Open_time,Open,High,Low,Close,Volume,1w_ema10,1w_ema20,1w_ema50,1w_rsi,1w_rsi7,1w_macd,1w_macd_sig,1w_macd_hist,1w_bb_w,1w_bb_pct,1w_atr,1w_adx,1w_stoch_k,1w_stoch_d,1w_willr,1w_cci,1w_roc,1w_mom,1w_pvs_ema10,1w_pvs_ema20,1w_ret,1w_obv,1w_mfi,1M_ema10,1M_ema20,1M_ema50,1M_rsi,1M_rsi7,1M_macd,1M_macd_sig,1M_macd_hist,1M_bb_w,1M_bb_pct,1M_atr,1M_adx,1M_stoch_k,1M_stoch_d,1M_willr,1M_cci,1M_roc,1M_mom,1M_pvs_ema10,1M_pvs_ema20,1M_ret,1M_obv,1M_mfi
2021-07-18,253.14,267.96,250.69,253.68,107331.6064,352.39200000000005,319.021,216.9764000000001,53.07940698140335,57.4252224447582,-58.87340746450161,-54.88461684449939,-3.98879062000222,0.672510621550594,-0.09391266851892255,83.26,16.734023324666122,41.38522094476344,53.2571141818482,-59.61848240779991,-42.249782340012274,7.821015725344549,22.53000000000003,-0.167688256283693,-0.39941257787420226,0.09827472489325517,1350095.0892,68.76270263387497,225.84,150.42000000000002,151.47780000000003,24.6039603960396,25.900783289817227,-24.27954115679114,-40.71969723601878,16.44015607922764,2.5660612584357287,0.30253217611377614,102.72857142857143,40.00195046227232,21.90830110149007,19.21387674479104,-92.98500241896468,-90.05104419640867,-85.44804697472556,-334.7,-0.5000885582934782,-0.5067145326747298,-0.29461322440643345,4767324.3634,32.53596184688759
2021-07-19,253.88,255.99,232.93,238.51,147774.6078,352.39200000000005,319.021,216.9764000000001,53.07940698140335,57.4252224447582,-58.87340746450161,-54.88461684449939,-3.98879062000222,0.672510621550594,-0.09391266851892255,83.26,16.734023324666122,41.38522094476344,53.2571141818482,-59.61848240779991,-42.249782340012274,7.821015725344549,22.53000000000003,-0.167688256283693,-0.39941257787420226,0.09827472489325517,1350095.0892,68.76270263387497,225.84,150.42000000000002,151.47780000000003,24.6039603960396,25.900783289817227,-24.27954115679114,-40.71969723601878,16.44015607922764,2.5660612584357287,0.30253217611377614,102.72857142857143,40.00195046227232,21.90830110149007,19.21387674479104,-92.98500241896468,-90.05104419640867,-85.44804697472556,-334.7,-0.5000885582934782,-0.5067145326747298,-0.29461322440643345,4767324.3634,32.53596184688759
2021-07-20,238.45,242.41,212.54,223.03,191015.8602,352.39200000000005,319.021,216.9764000000001,53.07940698140335,57.4252224447582,-58.87340746450161,-54.88461684449939,-3.98879062000222,0.672510621550594,-0.09391266851892255,83.26,16.734023324666122,41.38522094476344,53.2571141818482,-59.61848240779991,-42.249782340012274,7.821015725344549,22.53000000000003,-0.167688256283693,-0.39941257787420226,0.09827472489325517,1350095.0892,68.76270263387497,225.84,150.42000000000002,151.47780000000003,24.6039603960396,25.900783289817227,-24.27954115679114,-40.71969723601878,16.44015607922764,2.5660612584357287,0.30253217611377614,102.72857142857143,40.00195046227232,21.90830110149007,19.21387674479104,-92.98500241896468,-90.05104419640867,-85.44804697472556,-334.7,-0.5000885582934782,-0.5067145326747298,-0.29461322440643345,4767324.3634,32.53596184688759
2021-07-21,223.39,263.48,216.99,259.45,247998.9693,352.39200000000005,319.021,216.9764000000001,53.07940698140335,57.4252224447582,-58.87340746450161,-54.88461684449939,-3.98879062000222,0.672510621550594,-0.09391266851892255,83.26,16.734023324666122,41.38522094476344,53.2571141818482,-59.61848240779991,-42.249782340012274,7.821015725344549,22.53000000000003,-0.167688256283693,-0.39941257787420226,0.09827472489325517,1350095.0892,68.76270263387497,225.84,150.42000000000002,151.47780000000003,24.6039603960396,25.900783289817227,-24.27954115679114,-40.71969723601878,16.44015607922764,2.5660612584357287,0.30253217611377614,102.72857142857143,40.00195046227232,21.90830110149007,19.21387674479104,-92.98500241896468,-90.05104419640867,-85.44804697472556,-334.7,-0.5000885582934782,-0.5067145326747298,-0.29461322440643345,4767324.3634,32.53596184688759
2021-07-22,259.45,280.33,256.67,278.66,225622.7276,352.39200000000005,319.021,216.9764000000001,53.07940698140335,57.4252224447582,-58.87340746450161,-54.88461684449939,-3.98879062000222,0.672510621550594,-0.09391266851892255,83.26,16.734023324666122,41.38522094476344,53.2571141818482,-59.61848240779991,-42.249782340012274,7.821015725344549,22.53000000000003,-0.167688256283693,-0.39941257787420226,0.09827472489325517,1350095.0892,68.76270263387497,225.84,150.42000000000002,151.47780000000003,24.6039603960396,25.900783289817227,-24.27954115679114,-40.71969723601878,16.44015607922764,2.5660612584357287,0.30253217611377614,102.72857142857143,40.00195046227232,21.90830110149007,19.21387674479104,-92.98500241896468,-90.05104419640867,-85.44804697472556,-334.7,-0.5000885582934782,-0.5067145326747298,-0.29461322440643345,4767324.3634,32.53596184688759
2021-07-23,278.54,293.0,268.0,290.0,218991.407,352.39200000000005,319.021,216.9764000000001,53.07940698140335,57.4252224447582,-58.87340746450161,-54.88461684449939,-3.98879062000222,0.672510621550594,-0.09391266851892255,83.26,16.734023324666122,41.38522094476344,53.2571141818482,-59.61848240779991,-42.249782340012274,7.821015725344549,22.53000000000003,-0.167688256283693,-0.39941257787420226,0.09827472489325517,1350095.0892,68.76270263387497,225.84,150.42000000000002,151.47780000000003,24.6039603960396,25.900783289817227,-24.27954115679114,-40.71969723601878,16.44015607922764,2.5660612584357287,0.30253217611377614,102.72857142857143,40.00195046227232,21.90830110149007,19.21387674479104,-92.98500241896468,-90.05104419640867,-85.44804697472556,-334.7,-0.5000885582934782,-0.5067145326747298,-0.29461322440643345,4767324.3634,32.53596184688759
2021-07-24,289.99,299.05,280.85,287.67,176431.3628,352.39200000000005,319.021,216.9764000000001,53.07940698140335,57.4252224447582,-58.87340746450161,-54.88461684449939,-3.98879062000222,0.672510621550594,-0.09391266851892255,83.26,16.734023324666122,41.38522094476344,53.2571141818482,-59.61848240779991,-42.249782340012274,7.821015725344549,22.53000000000003,-0.167688256283693,-0.39941257787420226,0.09827472489325517,1350095.0892,68.76270263387497,225.84,150.42000000000002,151.47780000000003,24.6039603960396,25.900783289817227,-24.27954115679114,-40.71969723601878,16.44015607922764,2.5660612584357287,0.30253217611377614,102.72857142857143,40.00195046227232,21.90830110149007,19.21387674479104,-92.98500241896468,-90.05104419640867,-85.44804697472556,-334.7,-0.5000885582934782,-0.5067145326747298,-0.29461322440643345,4767324.3634,32.53596184688759
2021-07-25,287.89,293.18,271.9,288.07,142260.1545,352.39200000000005,319.021,216.9764000000001,53.07940698140335,57.4252224447582,-58.87340746450161,-54.88461684449939,-3.98879062000222,0.672510621550594,-0.09391266851892255,83.26,16.734023324666122,41.38522094476344,53.2571141818482,-59.61848240779991,-42.249782340012274,7.821015725344549,22.53000000000003,-0.167688256283693,-0.39941257787420226,0.09827472489325517,1350095.0892,68.76270263387497,225.84,150.42000000000002,151.47780000000003,24.6039603960396,25.900783289817227,-24.27954115679114,-40.71969723601878,16.44015607922764,2.5660612584357287,0.30253217611377614,102.72857142857143,40.00195046227232,21.90830110149007,19.21387674479104,-92.98500241896468,-90.05104419640867,-85.44804697472556,-334.7,-0.5000885582934782,-0.5067145326747298,-0.29461322440643345,4767324.3634,32.53596184688759
2021-07-26,287.89,335.52,285.66,302.43,462405.8675,352.39200000000005,319.021,216.9764000000001,53.07940698140335,57.4252224447582,-58.87340746450161,-54.88461684449939,-3.98879062000222,0.672510621550594,-0.09391266851892255,83.26,16.734023324666122,41.38522094476344,53.2571141818482,-59.61848240779991,-42.249782340012274,7.821015725344549,22.53000000000003,-0.167688256283693,-0.39941257787420226,0.09827472489325517,2949237.2254,68.76270263387497,225.84,150.42000000000002,151.47780000000003,24.6039603960396,25.900783289817227,-24.27954115679114,-40.71969723601878,16.44015607922764,2.5660612584357287,0.30253217611377614,102.72857142857143,40.00195046227232,21.90830110149007,19.21387674479104,-92.98500241896468,-90.05104419640867,-85.44804697472556,-334.7,-0.5000885582934782,-0.5067145326747298,-0.29461322440643345,4767324.3634,32.53596184688759
2021-07-27,302.53,312.36,283.29,299.94,323347.1987,352.39200000000005,319.021,216.9764000000001,53.07940698140335,57.4252224447582,-58.87340746450161,-54.88461684449939,-3.98879062000222,0.672510621550594,-0.09391266851892255,83.26,16.734023324666122,41.38522094476344,53.2571141818482,-59.61848240779991,-42.249782340012274,7.821015725344549,22.53000000000003,-0.167688256283693,-0.39941257787420226,0.09827472489325517,2949237.2254,68.76270263387497,225.84,150.42000000000002,151.47780000000003,24.6039603960396,25.900783289817227,-24.27954115679114,-40.71969723601878,16.44015607922764,2.5660612584357287,0.30253217611377614,102.72857142857143,40.00195046227232,21.90830110149007,19.21387674479104,-92.98500241896468,-90.05104419640867,-85.44804697472556,-334.7,-0.5000885582934782,-0.5067145326747298,-0.29461322440643345,4767324.3634,32.53596184688759
